TYPE_PANIER,DATE_PANIER,LEAD_ID,VEHICULE_ID,AGENCE_LIVRAISON_COM,PRIX_VENTE_TTC_COM,TYPE_LIVRAISON_COM
Commande,2024-02-05 00:00:00.000,1747473781713,98276072169,Lille,27499,En Agence
Reprise,2024-03-08 18:03:20.000,650787818505,,,,
Commande,2024-03-13 00:00:00.000,1718100390754,98691516077,Dijon,28899,A Domicile
Commande,2024-05-15 00:00:00.000,1770947226994,100073077016,Melun,12999,En Agence
Reprise,2024-01-31 11:01:16.000,1745267631305,,,,
Commande,2024-02-15 00:00:00.000,1596598608286,98142818906,Toulon,12299,En Agence
Commande,2024-02-17 00:00:00.000,1751212035903,97151384990,Nantes,35999,En Agence
Commande,2024-04-20 00:00:00.000,1766279904873,99735930206,Les Ulis,20699,En Agence
Commande,2024-03-02 00:00:00.000,1754438765519,98667928150,Nantes,20999,En Agence
Commande,2024-01-31 00:00:00.000,182768767665,96831774754,Cannes,24999,En Agence
Commande,2024-02-21 00:00:00.000,1730043785624,91795814088,Avignon,32499,En Agence
Commande,2024-05-29 00:00:00.000,1774522465144,100613129397,Paris - Arcueil,15799,En Agence
Reprise,2024-02-24 12:02:14.000,1744654715694,,,,
Commande,2024-02-19 00:00:00.000,1751637236074,96577864922,Donzère,16999,En Agence
Commande,2024-04-15 00:00:00.000,1761894402906,99763470037,Bordeaux,10299,En Agence
Commande,2024-01-29 00:00:00.000,1535888471062,94709725803,Metz,13299,En Agence
Commande,2024-05-18 00:00:00.000,1062367134884,100222508386,Lyon,10999,En Agence
Commande,2024-04-02 00:00:00.000,1761250736542,99320733292,Lyon,23999,En Agence
Commande,2024-02-10 00:00:00.000,400136331353,97498041069,Nantes,32699,En Agence
Commande,2024-02-14 00:00:00.000,1750411898840,97640309613,Cergy-Pontoise,17199,A Domicile
Reprise,2024-01-26 11:01:34.000,1744134546330,,,,
Commande,2024-02-08 00:00:00.000,1745963166409,98210865753,Cergy-Pontoise,13499,En Agence
Commande,2024-01-06 00:00:00.000,1742050410958,95922342846,Melun,11699,En Agence
Commande,2024-04-16 00:00:00.000,1759263175824,99614162164,Montpellier,30999,En Agence
Commande,2024-03-07 00:00:00.000,1755475522834,98022162337,Brest,17499,En Agence
Commande,2024-03-29 00:00:00.000,1723964275308,97805795593,Montpellier,25999,A Domicile
Commande,2024-05-15 00:00:00.000,1661942970435,95053170960,Nantes,50499,En Agence
Commande,2024-03-02 00:00:00.000,1752884061786,97837657819,Lyon,18999,A Domicile
Commande,2024-01-29 00:00:00.000,1746482718288,92230400031,Bordeaux,22699,En Agence
Reprise,2024-02-14 18:02:26.000,1747560353110,,,,
Commande,2024-05-27 00:00:00.000,916920889577,101296438298,Bordeaux,24999,En Agence
Commande,2024-04-12 00:00:00.000,866574991084,99926733071,Rouen,26999,En Agence
Reprise,2024-04-24 17:04:05.000,1762184497359,,,,
Reprise,2024-05-14 17:05:15.000,1767557851829,,,,
Commande,2024-05-06 00:00:00.000,1768932126445,100748111618,Cergy-Pontoise,36699,En Agence
Commande,2024-04-05 00:00:00.000,1762379993110,98917268593,Aix-en-Provence,30499,En Agence
Commande,2024-05-31 00:00:00.000,1705826517912,101023386431,Nemours,30399,En Agence
Commande,2024-04-23 00:00:00.000,1766864910162,100309079783,Melun,15399,En Agence
Commande,2024-01-13 00:00:00.000,1735550146363,97334284047,Montpellier,21999,En Agence
Commande,2024-04-01 00:00:00.000,1755323251033,96053990648,Toulouse,22499,A Domicile
Commande,2024-05-22 00:00:00.000,1763083308525,100703035213,Saint-Germain-en-Laye,22999,A Domicile
Reprise,2024-02-22 09:02:19.000,1747594438282,,,,
Commande,2024-04-08 00:00:00.000,1762486694518,98749806661,Les Ulis,25399,A Domicile
Commande,2024-03-30 00:00:00.000,1760622630800,99487577739,Lille,16799,En Agence
Commande,2024-02-12 00:00:00.000,1748126586855,96503149237,Les Ulis,14999,En Agence
Commande,2024-04-20 00:00:00.000,1764974912074,99162904126,Bordeaux,14999,En Agence
Commande,2024-05-02 00:00:00.000,1749225092670,100613993876,Metz,18999,En Agence
Commande,2024-04-27 00:00:00.000,1767079053960,97843091687,Bordeaux,13499,En Agence
Reprise,2024-01-17 17:01:23.000,1743083957351,,,,
Commande,2024-01-19 00:00:00.000,1744426863729,96675057061,Aix-en-Provence,12499,En Agence
Commande,2024-05-16 00:00:00.000,1771385147356,97743800099,Paris - Arcueil,32791,En Agence
Commande,2024-02-19 00:00:00.000,1751065074473,98045873761,Saint-Germain-en-Laye,18699,En Agence
Reprise,2024-04-06 17:04:17.000,1761342618310,,,,
Commande,2024-04-17 00:00:00.000,1765486683642,99422741814,Melun,9999,En Agence
Commande,2024-04-02 00:00:00.000,1760116540094,99202917154,Bordeaux,29999,En Agence
Commande,2024-01-06 00:00:00.000,1740714790903,97179789300,Brest,16999,En Agence
Commande,2024-02-24 00:00:00.000,1752722157219,98884912379,Annecy,18999,A Domicile
Commande,2024-03-01 00:00:00.000,1753246031493,98623098739,Rennes,12499,En Agence
Commande,2024-02-12 00:00:00.000,1749867647561,96409291517,Nemours,15999,A Domicile
Commande,2024-05-16 00:00:00.000,1571183419674,100499388660,Les Ulis,8999,En Agence
Reprise,2024-02-24 11:02:19.000,246685380997,,,,
Reprise,2024-01-16 17:01:26.000,1695937001649,,,,
Reprise,2024-05-06 17:05:04.000,1052790189528,,,,
Reprise,2024-02-07 18:02:15.000,1108842266906,,,,
Commande,2024-03-08 00:00:00.000,1752150736600,96898710128,Rennes,23863,A Domicile
Commande,2024-03-04 00:00:00.000,1754615983714,98137755529,Bordeaux,19659,En Agence
Commande,2024-04-30 00:00:00.000,1768652776231,100370581289,Bordeaux,14999,En Agence
Reprise,2024-04-20 16:04:38.000,1760909637828,,,,
Commande,2024-01-13 00:00:00.000,1743547812083,96870799806,Rouen,22999,En Agence
Commande,2024-05-22 00:00:00.000,1772312239335,99894129863,Cergy-Pontoise,13999,A Domicile
Reprise,2024-04-18 17:04:00.000,1759765314626,,,,
Reprise,2024-03-16 12:03:32.000,1756074483284,,,,
Commande,2024-04-10 00:00:00.000,1762483113105,96987627968,Metz,14299,En Agence
Commande,2024-04-02 00:00:00.000,1761931081515,98908253312,Melun,23999,En Agence
Commande,2024-01-23 00:00:00.000,1745352103253,96378911255,Caen,20499,En Agence
Commande,2024-01-09 00:00:00.000,430446694051,96840543041,Nantes,24699,En Agence
Commande,2024-01-03 00:00:00.000,1740609447962,96937982174,Avignon,34370,En Agence
Commande,2024-05-06 00:00:00.000,1769177391487,98951847753,Paris - Arcueil,29499,En Agence
Commande,2024-01-16 00:00:00.000,1743498536780,97594368729,Lille,26999,En Agence
Commande,2024-04-13 00:00:00.000,1764540943616,100102592799,Metz,11999,En Agence
Commande,2024-01-19 00:00:00.000,1744020311605,96652086619,Lille,21599,En Agence
Commande,2024-01-16 00:00:00.000,1721765781714,97128785039,Saint-Germain-en-Laye,19999,En Agence
Commande,2024-03-16 00:00:00.000,1756909076010,99329254585,Nantes,28999,En Agence
Commande,2024-02-28 00:00:00.000,1750501310668,98399075181,Grenoble,20999,En Agence
Commande,2024-05-09 00:00:00.000,1769461311090,99973414937,Toulon,15499,En Agence
Commande,2024-01-20 00:00:00.000,1742103020680,96374465363,Rouen,13999,A Domicile
Commande,2024-04-23 00:00:00.000,1767032742585,98417599731,Poitiers,13799,En Agence
Commande,2024-02-14 00:00:00.000,1750684703713,96370883950,Nemours,17999,En Agence
Commande,2024-03-26 00:00:00.000,1727385759693,96817202108,Strasbourg,22999,En Agence
Commande,2024-01-16 00:00:00.000,1742786700072,97314895018,Montpellier,13999,A Domicile
Commande,2024-04-09 00:00:00.000,474965386599,99978107823,Melun,11499,A Domicile
Commande,2024-04-12 00:00:00.000,1763154566294,99759271139,Lyon,12499,En Agence
Commande,2024-03-02 00:00:00.000,1754146201126,98669780605,Grenoble,28799,En Agence
Commande,2024-04-09 00:00:00.000,384325133940,98352640309,Toulon,20999,En Agence
Reprise,2024-03-16 19:03:23.000,1752855533979,,,,
Reprise,2024-04-11 15:04:43.000,1055129222708,,,,
Commande,2024-02-29 00:00:00.000,762488138071,94816550708,Metz,21999,A Domicile
Reprise,2024-03-22 18:03:10.000,1731049051204,,,,
Reprise,2024-03-11 10:03:00.000,1611072086195,,,,
Commande,2024-03-27 00:00:00.000,1519058052908,93207014307,Tours,18974,En Agence
Commande,2024-01-06 00:00:00.000,1711198884406,95729564029,Les Ulis,18299,En Agence
Commande,2024-02-29 00:00:00.000,1753953916297,98018704421,Strasbourg,20449,En Agence
Commande,2024-05-04 00:00:00.000,1769386348411,100126180726,Toulouse,21699,En Agence
Reprise,2024-04-13 11:04:06.000,1762656132402,,,,
Reprise,2024-03-18 14:03:08.000,1755338317667,,,,
Commande,2024-04-30 00:00:00.000,1768346503671,99992556972,Bordeaux,12499,En Agence
Commande,2024-02-24 00:00:00.000,1752964952321,99370873074,Lyon,33999,En Agence
Reprise,2024-04-06 14:04:52.000,1757709336570,,,,
Commande,2024-03-04 00:00:00.000,1754071114950,98483053141,Aix-en-Provence,18999,En Agence
Commande,2024-04-27 00:00:00.000,74123640382,99321103783,Lyon,24699,En Agence
Commande,2024-05-31 00:00:00.000,1775891305892,100861234870,Rennes,19999,En Agence
Commande,2024-01-17 00:00:00.000,1743769983186,97693536820,Brest,17499,En Agence
Commande,2024-03-16 00:00:00.000,1757313281691,99444724280,Paris - Arcueil,23499,En Agence
Commande,2024-05-10 00:00:00.000,1770762351985,98561473736,Lyon,14772,En Agence
Commande,2024-03-17 00:00:00.000,1589862587918,99360993314,Poitiers,26499,En Agence
Commande,2024-01-19 00:00:00.000,1744655580173,97569051844,Donzère,25299,En Agence
Reprise,2024-04-10 18:04:55.000,1745362600498,,,,
Reprise,2024-04-13 16:04:45.000,1762722944279,,,,
Commande,2024-04-23 00:00:00.000,1737396179519,99967981069,Toulon,10799,En Agence
Commande,2024-04-02 00:00:00.000,1761504399380,98606426644,Nantes,28799,En Agence
Commande,2024-03-02 00:00:00.000,1753579967381,98408831444,Les Ulis,21199,En Agence
Reprise,2024-04-11 19:04:31.000,1567868142709,,,,
Commande,2024-04-17 00:00:00.000,1759087192599,99575137112,Cergy-Pontoise,25999,En Agence
Reprise,2024-02-02 16:02:55.000,1746007872323,,,,
Commande,2024-04-11 00:00:00.000,1712086457345,99471770123,Avignon,16999,En Agence
Commande,2024-02-10 00:00:00.000,1676043240410,97631911817,Cannes,15999,En Agence
Commande,2024-02-07 00:00:00.000,1748920302074,97827407568,Cergy-Pontoise,16999,En Agence
Commande,2024-01-13 00:00:00.000,1740169922139,96415713361,Montpellier,13999,En Agence
Commande,2024-03-17 00:00:00.000,174515586652,95491832304,Aix-en-Provence,19999,En Agence
Commande,2024-04-05 00:00:00.000,1762481137153,99796196742,Lyon,15499,A Domicile
Reprise,2024-01-27 16:01:32.000,1685507679999,,,,
Commande,2024-04-02 00:00:00.000,1745519688682,99227987045,Melun,24699,En Agence
Commande,2024-04-18 00:00:00.000,1765104830918,99761123594,Grenoble,10499,En Agence
Reprise,2024-02-09 16:02:02.000,1740074211964,,,,
Commande,2024-04-22 00:00:00.000,1766719430696,99601071482,Cergy-Pontoise,18902,En Agence
Commande,2024-01-05 00:00:00.000,1739763370015,94809387882,Lyon,33299,A Domicile
Commande,2024-02-01 00:00:00.000,1745370380809,96110181783,Annecy,24999,A Domicile
Commande,2024-04-11 00:00:00.000,745724037806,98080452921,Lille,17499,A Domicile
Commande,2024-05-11 00:00:00.000,1769866628244,100648696533,Saint-Germain-en-Laye,15499,En Agence
Commande,2024-05-31 00:00:00.000,1775355205415,101194553273,Caen,20899,En Agence
Reprise,2024-03-07 12:03:41.000,1752691653460,,,,
Commande,2024-01-30 00:00:00.000,1738270414782,98118613494,Brest,27399,En Agence
Commande,2024-01-20 00:00:00.000,1743533856922,97311437102,Melun,21399,En Agence
Reprise,2024-02-13 14:02:41.000,1737766794016,,,,
Commande,2024-03-09 00:00:00.000,1755835269595,97680075647,Melun,29999,En Agence
Commande,2024-04-12 00:00:00.000,1052790189528,100196327022,Lyon,24999,A Domicile
Commande,2024-02-24 00:00:00.000,1752183463305,98039204923,Grenoble,25399,A Domicile
Reprise,2024-01-27 15:01:59.000,1743707740698,,,,
Reprise,2024-03-16 16:03:55.000,1755076504027,,,,
Commande,2024-01-31 00:00:00.000,1747326326295,91540792783,Toulon,15999,En Agence
Reprise,2024-01-20 17:01:09.000,883098889684,,,,
Reprise,2024-02-19 17:02:35.000,1720273073475,,,,
Commande,2024-01-19 00:00:00.000,1743224620434,97464326388,Paris - Arcueil,14699,En Agence
Reprise,2024-04-02 18:04:46.000,1758342382192,,,,
Commande,2024-03-08 00:00:00.000,880463587201,98059705425,Donzère,28999,En Agence
Reprise,2024-03-22 12:03:59.000,992157608420,,,,
Reprise,2024-03-13 13:03:11.000,1730439099521,,,,
Commande,2024-01-15 00:00:00.000,1743645621707,97461362460,Aix-en-Provence,14299,A Domicile
Commande,2024-03-05 00:00:00.000,1753948235435,98552581952,Annecy,15299,A Domicile
Commande,2024-03-15 00:00:00.000,1007203371427,98251249272,Reims,22968,En Agence
Commande,2024-01-31 00:00:00.000,1690978597099,97963871753,Rouen,18699,En Agence
Reprise,2024-01-11 18:01:18.000,1499263583257,,,,
Commande,2024-05-18 00:00:00.000,1771006258560,101033636682,Toulon,28599,En Agence
Reprise,2024-04-15 19:04:47.000,1760024905320,,,,
Commande,2024-02-13 00:00:00.000,1726210809235,96576753449,Clermont-Ferrand,26999,En Agence
Reprise,2024-04-18 18:04:53.000,826974319567,,,,
Commande,2024-05-06 00:00:00.000,1769622721669,100128774163,Lille,22699,En Agence
Commande,2024-04-16 00:00:00.000,1761732868830,98998406122,Dijon,13999,En Agence
Reprise,2024-01-31 12:01:24.000,1742406576306,,,,
Commande,2024-04-08 00:00:00.000,1763282509186,99629228798,Aix-en-Provence,10799,En Agence
Reprise,2024-04-26 17:04:51.000,1762951166735,,,,
Commande,2024-05-18 00:00:00.000,1772299889635,99847447997,Annecy,28899,A Domicile
Reprise,2024-05-11 12:05:11.000,1528226717182,,,,
Commande,2024-02-24 00:00:00.000,1752667448048,97658093181,Rennes,28499,En Agence
Commande,2024-01-27 00:00:00.000,1746850862845,96564280252,Bordeaux,23199,En Agence
Commande,2024-03-01 00:00:00.000,1754206467662,95316590061,Bordeaux,16999,A Domicile
Commande,2024-02-08 00:00:00.000,1748054711601,97755161823,Bordeaux,13799,En Agence
Commande,2024-03-22 00:00:00.000,1758197520211,99154135839,Toulouse,20799,A Domicile
Reprise,2024-03-30 20:03:05.000,1631045502999,,,,
Commande,2024-02-20 00:00:00.000,1751950671460,97768129008,Les Ulis,32799,En Agence
Commande,2024-01-29 00:00:00.000,1734172784322,97031839894,Saint-Germain-en-Laye,32491,En Agence
Commande,2024-03-17 00:00:00.000,1722366594619,98968396351,Cannes,18999,En Agence
Reprise,2024-04-04 18:04:51.000,1755289783346,,,,
Commande,2024-02-03 00:00:00.000,1692285318856,97654635265,Montpellier,20399,En Agence
Commande,2024-05-11 00:00:00.000,1754056171813,101030425760,Melun,23999,En Agence
Commande,2024-04-11 00:00:00.000,1759878561375,99277262348,Montpellier,19499,A Domicile
Commande,2024-04-17 00:00:00.000,1764235535535,99750379355,Aix-en-Provence,17299,En Agence
Commande,2024-04-11 00:00:00.000,1732241661733,99695917178,Brest,24299,A Domicile
Commande,2024-01-04 00:00:00.000,1741396000355,97429870725,Les Ulis,18992,A Domicile
Reprise,2024-01-19 15:01:38.000,1742797197317,,,,
Commande,2024-04-19 00:00:00.000,1765561152333,99735683212,Grenoble,20699,En Agence
Commande,2024-03-09 00:00:00.000,1756148210993,98776482013,Lyon,26699,En Agence
Commande,2024-04-06 00:00:00.000,1761349163651,99431263107,Poitiers,22399,En Agence
Commande,2024-05-21 00:00:00.000,1767512157939,100039115341,Montpellier,21899,En Agence
Reprise,2024-03-29 14:03:01.000,656205631895,,,,
Commande,2024-04-19 00:00:00.000,1544915360780,100412693766,Aix-en-Provence,24999,En Agence
Commande,2024-04-26 00:00:00.000,1767376434736,100080363339,Rouen,27699,En Agence
Commande,2024-03-28 00:00:00.000,1748010499675,98835019591,Nemours,22128,En Agence
Reprise,2024-02-22 16:02:39.000,1749299561361,,,,
Commande,2024-01-15 00:00:00.000,1743512491941,97127673566,Bordeaux,12199,En Agence
Commande,2024-02-02 00:00:00.000,1745806942704,98095766549,Saint-Germain-en-Laye,29399,A Domicile
Commande,2024-05-02 00:00:00.000,1044161330641,98466010555,Bordeaux,18499,A Domicile
Reprise,2024-05-03 13:05:36.000,1765767762814,,,,
Commande,2024-03-09 00:00:00.000,1755079220961,98763638325,Saint-Germain-en-Laye,16199,En Agence
Commande,2024-04-15 00:00:00.000,1509259059946,97855317890,Toulon,24499,En Agence
Commande,2024-02-22 00:00:00.000,1476852829661,98163319408,Grenoble,16999,A Domicile
Commande,2024-05-24 00:00:00.000,1773095086818,98393270822,Cannes,30599,En Agence
Reprise,2024-02-19 18:02:49.000,1748356414772,,,,
Commande,2024-01-02 00:00:00.000,1032175082312,96398300284,Metz,12599,En Agence
Commande,2024-01-12 00:00:00.000,1742837580836,95947906725,Bordeaux,27799,En Agence
Commande,2024-02-16 00:00:00.000,1750194667617,98429331946,Bordeaux,18499,En Agence
Reprise,2024-03-29 14:03:44.000,1757558793727,,,,
Commande,2024-04-16 00:00:00.000,1760241642555,99732719284,Cannes,20299,En Agence
Commande,2024-04-22 00:00:00.000,1668310599252,98357580189,Lille,20699,En Agence
Commande,2024-02-05 00:00:00.000,1748049648224,96898833625,Les Ulis,29939,En Agence
Reprise,2024-04-18 14:04:28.000,1759993907573,,,,
Commande,2024-04-05 00:00:00.000,1745665044651,94424571230,Annecy,18299,A Domicile
Commande,2024-01-10 00:00:00.000,1742994545523,95899989889,Cergy-Pontoise,16299,En Agence
Reprise,2024-03-22 17:03:52.000,1649119535943,,,,
Commande,2024-01-23 00:00:00.000,1003452891034,97093464897,Lyon,10499,A Domicile
Commande,2024-01-31 00:00:00.000,1048110888198,97466672831,Lyon,17999,En Agence
Commande,2024-02-27 00:00:00.000,391863390820,98722266830,Les Ulis,19699,A Domicile
Commande,2024-05-25 00:00:00.000,167406358350,100502352588,Nantes,20299,En Agence
Commande,2024-03-07 00:00:00.000,1719513196434,98415129791,Toulouse,14699,A Domicile
Reprise,2024-01-30 16:01:00.000,1080035603680,,,,
Commande,2024-04-12 00:00:00.000,1763318940801,98579380801,Avignon,28275,En Agence
Commande,2024-04-08 00:00:00.000,1760333894814,98060816898,Cergy-Pontoise,23699,En Agence
Commande,2024-01-17 00:00:00.000,1743292296790,97324404287,Cannes,17199,En Agence
Commande,2024-01-16 00:00:00.000,1110566161529,97346139759,Bordeaux,27799,En Agence
Commande,2024-03-29 00:00:00.000,1724443196674,99259231786,Toulouse,15999,En Agence
Commande,2024-01-24 00:00:00.000,1743961033045,96477832352,Rouen,20999,En Agence
Commande,2024-02-05 00:00:00.000,1746916686746,97141752224,Rennes,17999,En Agence
Commande,2024-05-22 00:00:00.000,1613403339064,96198605635,Strasbourg,12499,A Domicile
Reprise,2024-02-14 12:02:39.000,1743606102667,,,,
Commande,2024-03-05 00:00:00.000,1754244751732,99038419150,Toulouse,15999,En Agence
Commande,2024-05-28 00:00:00.000,1743264262971,100989054265,Bordeaux,16999,A Domicile
Commande,2024-04-15 00:00:00.000,1764734586912,100077522908,Reims,21499,En Agence
Commande,2024-03-30 00:00:00.000,1761259628326,99593291171,Avignon,18499,A Domicile
Commande,2024-02-01 00:00:00.000,1747857733886,97988200662,Cergy-Pontoise,20299,A Domicile
Reprise,2024-05-02 17:05:14.000,1749016753231,,,,
Commande,2024-02-07 00:00:00.000,1701823856645,94989816999,Donzère,31292,En Agence
Commande,2024-05-04 00:00:00.000,1753689632717,100372186750,Cergy-Pontoise,29899,En Agence
Commande,2024-04-06 00:00:00.000,1748498312825,99922781167,Clermont-Ferrand,25199,En Agence
Commande,2024-02-21 00:00:00.000,636484395965,96496974387,Melun,14999,En Agence
Commande,2024-04-27 00:00:00.000,1761424743815,100223866853,Saint-Germain-en-Laye,14999,A Domicile
Commande,2024-03-16 00:00:00.000,551863881074,99323944214,Melun,24999,En Agence
Commande,2024-01-13 00:00:00.000,1742918224377,95322147426,Strasbourg,11499,A Domicile
Reprise,2024-03-09 17:03:45.000,1749804664091,,,,
Reprise,2024-04-13 16:04:21.000,1753758544043,,,,
Commande,2024-04-05 00:00:00.000,1762613402440,99589215770,Melun,13499,En Agence
Reprise,2024-05-14 18:05:28.000,1769138242938,,,,
Reprise,2024-02-02 15:02:25.000,1746759475065,,,,
Reprise,2024-02-02 13:02:11.000,1746819741601,,,,
Commande,2024-03-18 00:00:00.000,1752274233600,98893063181,Les Ulis,13999,A Domicile
Commande,2024-02-07 00:00:00.000,1736775236603,96206015455,Cannes,29799,En Agence
Commande,2024-03-26 00:00:00.000,1760193231731,98332016310,Toulouse,11499,A Domicile
Commande,2024-04-16 00:00:00.000,1763609158751,99469547177,Toulouse,22791,En Agence
Commande,2024-03-07 00:00:00.000,1754751336426,94163622069,Metz,12499,En Agence
Commande,2024-03-12 00:00:00.000,1755039578424,98773024097,Annecy,24299,A Domicile
Reprise,2024-02-24 16:02:57.000,1749738840190,,,,
Reprise,2024-03-23 18:03:17.000,1757086170708,,,,
Commande,2024-03-16 00:00:00.000,1752638179259,98595682405,Rouen,28999,En Agence
Commande,2024-03-18 00:00:00.000,1757490499886,97924599707,Cergy-Pontoise,20999,En Agence
Commande,2024-05-29 00:00:00.000,1770963034610,100265855833,Annecy,15999,A Domicile
Commande,2024-03-20 00:00:00.000,1752305972329,97819256766,Reims,22499,En Agence
Reprise,2024-05-24 12:05:03.000,1724604360259,,,,
Commande,2024-02-05 00:00:00.000,1743474948853,96164520463,Montpellier,32999,En Agence
Commande,2024-01-23 00:00:00.000,1745396068185,97985360231,Cergy-Pontoise,27999,En Agence
Commande,2024-03-06 00:00:00.000,1528018377743,97963377765,Reims,18699,En Agence
Commande,2024-05-02 00:00:00.000,1767760386909,99329995567,Lyon,27499,En Agence
Commande,2024-04-06 00:00:00.000,1596295423151,99875481816,Melun,24999,A Domicile
Commande,2024-05-02 00:00:00.000,1748497077855,100665245131,Paris - Arcueil,16699,En Agence
Commande,2024-02-15 00:00:00.000,1748113249179,96986022507,Melun,16099,A Domicile
Commande,2024-04-09 00:00:00.000,1762005056218,99176612293,Bordeaux,9499,A Domicile
Commande,2024-03-08 00:00:00.000,1755319422626,98898744043,Dijon,28699,A Domicile
Commande,2024-03-27 00:00:00.000,1760478509801,99171054928,Cergy-Pontoise,15999,En Agence
Commande,2024-03-28 00:00:00.000,1760799848995,99217983788,Tours,11799,En Agence
Commande,2024-02-28 00:00:00.000,1752540863623,98894421648,Melun,13299,A Domicile
Commande,2024-04-03 00:00:00.000,1761510203739,99054967748,Montpellier,19999,En Agence
Reprise,2024-01-20 15:01:27.000,1741976189261,,,,
Commande,2024-01-15 00:00:00.000,1724164587442,97568804850,Montpellier,25299,A Domicile
Commande,2024-03-09 00:00:00.000,1531977568066,98660024342,Grenoble,15799,En Agence
Reprise,2024-04-06 14:04:07.000,487805493186,,,,
Commande,2024-01-17 00:00:00.000,1742622696056,97178307336,Nemours,14499,En Agence
Commande,2024-04-16 00:00:00.000,1752984958835,99691224292,Clermont-Ferrand,20599,En Agence
Reprise,2024-05-14 16:05:39.000,1755136276575,,,,
Commande,2024-03-01 00:00:00.000,1749050344415,99129930427,Avignon,19999,A Domicile
Commande,2024-01-24 00:00:00.000,1743229560314,97696006760,Nemours,29299,En Agence
Commande,2024-04-26 00:00:00.000,1737607976874,99788292934,Clermont-Ferrand,40599,A Domicile
Reprise,2024-02-12 17:02:07.000,1577669852605,,,,
Reprise,2024-02-16 16:02:13.000,1750158359499,,,,
Reprise,2024-02-29 16:02:06.000,1750302357001,,,,
Commande,2024-01-17 00:00:00.000,1743743554828,96950949359,Tours,20799,En Agence
Commande,2024-03-04 00:00:00.000,143582552080,98903436929,Clermont-Ferrand,25699,En Agence
Commande,2024-04-25 00:00:00.000,1675357091078,99526232300,Rennes,27094,En Agence
Reprise,2024-01-17 15:01:45.000,1713010955887,,,,
Commande,2024-01-15 00:00:00.000,1743061851388,96564033258,Lille,22799,En Agence
Commande,2024-03-12 00:00:00.000,1756071272362,99373343014,Bordeaux,20499,A Domicile
Commande,2024-03-01 00:00:00.000,1753412628946,96410526487,Avignon,21699,En Agence
Commande,2024-04-12 00:00:00.000,1763298316802,99904874102,Les Ulis,14399,En Agence
Commande,2024-01-16 00:00:00.000,1743445433070,97693660317,Dijon,31499,En Agence
Commande,2024-04-17 00:00:00.000,1764490433343,100046401664,Toulouse,15499,En Agence
Commande,2024-01-12 00:00:00.000,1743085809806,97238820866,Reims,17999,A Domicile
Reprise,2024-03-29 11:03:43.000,551863881074,,,,
Commande,2024-03-08 00:00:00.000,1752489612368,98869598751,Cannes,8999,En Agence
Reprise,2024-01-30 11:01:36.000,771966038833,,,,
Commande,2024-05-03 00:00:00.000,1762898063025,100846044739,Melun,38799,En Agence
Commande,2024-04-06 00:00:00.000,1762139791445,99873876355,Saint-Germain-en-Laye,30499,A Domicile
Reprise,2024-03-02 12:03:05.000,1753811647753,,,,
Commande,2024-04-26 00:00:00.000,1767306782428,100698465824,Saint-Germain-en-Laye,24999,En Agence
Commande,2024-04-13 00:00:00.000,386476575177,97672789324,Paris - Arcueil,21399,En Agence
Commande,2024-04-25 00:00:00.000,72093967187,98922578964,Poitiers,21101,En Agence
Commande,2024-03-05 00:00:00.000,1752432309760,98823657867,Toulouse,27699,En Agence
Commande,2024-05-31 00:00:00.000,1775659502023,101527254191,Aix-en-Provence,16799,En Agence
Commande,2024-03-01 00:00:00.000,1752970880177,98367953937,Aix-en-Provence,22799,En Agence
Commande,2024-02-05 00:00:00.000,1748075335600,97368739710,Cannes,27499,En Agence
Commande,2024-01-30 00:00:00.000,1746429120590,96186996917,Melun,30567,En Agence
Reprise,2024-04-03 11:04:05.000,1760661161864,,,,
Commande,2024-03-19 00:00:00.000,1748337272737,98875773601,Nantes,16499,En Agence
Commande,2024-01-26 00:00:00.000,1745421755561,97142740200,Brest,13499,En Agence
Commande,2024-03-21 00:00:00.000,1757077772912,96384098129,Les Ulis,36999,En Agence
Commande,2024-01-13 00:00:00.000,652688807826,96588115173,Montpellier,34999,En Agence
Commande,2024-03-14 00:00:00.000,1757235849072,99361981290,Cergy-Pontoise,27999,En Agence
Reprise,2024-04-13 17:04:12.000,1762100889890,,,,
Commande,2024-01-14 00:00:00.000,1743905088904,94843843545,Toulouse,21999,En Agence
Reprise,2024-05-28 11:05:26.000,1770379758279,,,,
Commande,2024-02-09 00:00:00.000,1746862471563,98072055125,Annecy,29999,A Domicile
Commande,2024-03-21 00:00:00.000,1758694101648,97390969170,Cergy-Pontoise,14499,En Agence
Commande,2024-01-22 00:00:00.000,1745134872030,96898463134,Metz,19499,En Agence
Commande,2024-02-29 00:00:00.000,1746707235834,98433777838,Metz,16699,En Agence
Commande,2024-04-03 00:00:00.000,1729469030586,98499848733,Cergy-Pontoise,30599,En Agence
Reprise,2024-01-16 13:01:09.000,1741303007114,,,,
Commande,2024-01-31 00:00:00.000,1744825141554,97158671313,Cannes,11999,En Agence
Commande,2024-03-17 00:00:00.000,1757967198306,98609884560,Bordeaux,24299,En Agence
Commande,2024-03-16 00:00:00.000,1755458974236,98080082430,Bordeaux,13999,A Domicile
Commande,2024-03-14 00:00:00.000,1746957934744,99105972009,Melun,20399,En Agence
Commande,2024-03-08 00:00:00.000,121837076823,98679166377,Tours,31499,En Agence
Commande,2024-04-08 00:00:00.000,1762809145185,99948098052,Les Ulis,32399,En Agence
