ID_LEAD,DATE_CREATION,CODE_POSTAL,VILLE,YEAR_NAISSANCE,GENDER
1704330228260,2023-07-15 09:26:56.000,75018,Paris,1981,H
1765284148562,2024-04-16 12:04:13.000,44115,basse goulaine,1969,H
1765827288368,2024-04-18 12:55:06.000,56190,X,1985,F
1758056116146,2024-03-17 14:35:00.000,95600,EAUBONNE,1993,H
1758056116146,2024-03-17 14:35:00.000,95600,EAUBONNE,1993,H
1755462679146,2024-03-06 12:13:57.000,95340,PERSAN,1986,H
1743961033045,2024-01-14 13:42:06.000,76120,x,1988,H
1769866628244,2024-05-05 16:35:51.000,78260,ACHERES,1994,F
1760726121286,2024-03-27 19:32:40.000,59221,BAUVIN,1980,H
1512157781530,2021-06-07 09:02:35.000,07700,st marcel d'ardeche,1965,H
1512157781530,2021-06-07 09:02:35.000,07700,st marcel d'ardeche,1965,H
835247754088,2018-05-15 10:34:54.000,91940,LES ULIS,1985,F
835247754088,2018-05-15 10:34:54.000,91940,LES ULIS,1985,F
1749961505281,2024-02-11 08:54:21.000,95800,COURDIMANCHE,1982,H
1749961505281,2024-02-11 08:54:21.000,95800,COURDIMANCHE,1982,H
1752964952321,2024-02-24 15:56:54.000,69003,LYON,1961,H
1752964952321,2024-02-24 15:56:54.000,69003,LYON,1961,H
1718037901272,2023-09-13 22:15:21.000,93270,SEVRAN,1966,H
1690632311511,2023-05-15 09:40:49.000,14200,HEROUVILLE ST CLAIR,1943,H
1690632311511,2023-05-15 09:40:49.000,14200,HEROUVILLE ST CLAIR,1943,H
1751054824222,2024-02-16 09:22:00.000,34000,MONTPELLIER,1949,F
1739589486239,2023-12-25 12:26:35.000,67000,Ergersheim,1982,H
1739589486239,2023-12-25 12:26:35.000,67000,Ergersheim,1982,H
1751937210287,2024-02-20 10:23:05.000,76700,ST LAURENT DE BREVEDENT,1964,H
1751937210287,2024-02-20 10:23:05.000,76700,ST LAURENT DE BREVEDENT,1964,H
510603409877,2015-10-25 19:34:38.000,83190,OLLIOULES,1972,F
1772937134155,2024-05-19 17:10:14.000,44480,x,1986,H
1769639764255,2024-05-04 14:19:47.000,93000,BOBIGNY,1983,H
1755010186138,2024-03-04 12:28:26.000,34620,PUISSERGUIER,1963,F
1513069312887,2021-06-10 15:32:52.000,94490,ormesson sur marne,1965,H
1513069312887,2021-06-10 15:32:52.000,94490,ormesson sur marne,1965,H
1742281720839,2024-01-07 08:33:27.000,04400,BARCELONNETTE,1968,F
1742281720839,2024-01-07 08:33:27.000,04400,BARCELONNETTE,1968,F
1763268801019,2024-04-08 07:10:21.000,34760,Boujan sur libron,1981,H
1754077536794,2024-02-29 09:55:05.000,92240,MALAKOFF,2000,F
1757971520701,2024-03-17 09:19:19.000,57070,Metz,1980,F
1757971520701,2024-03-17 09:19:19.000,57070,Metz,1980,F
1722975681823,2023-10-04 17:45:24.000,06690,TOURRETTE-LEVENS,1981,F
1748368887969,2024-02-03 16:30:45.000,94190,Villeneuve saint georges,1984,H
1748368887969,2024-02-03 16:30:45.000,94190,Villeneuve saint georges,1984,H
1762865089326,2024-04-06 09:30:57.000,06230,VILLEFRANCHE-SUR-MER,1983,F
1756144382586,2024-03-09 13:36:29.000,31200,toulouse,1960,H
1766404266352,2024-04-20 17:31:16.000,91190,GIF-SUR-YVETTE,1994,H
1744017224180,2024-01-14 16:56:13.000,81000,Albi,1975,H
1039721860485,2020-03-16 09:42:18.000,38080,L ISLE D ABEAU,1993,H
1758957767743,2024-03-21 07:15:01.000,60230,CHAMBLY,1972,H
1567915812551,2022-01-22 09:28:42.000,84450,ST SATURNIN LES AVIGNON,1968,H
1026054323998,2020-02-02 08:25:54.000,13340,ROGNAC,1974,H
1026054323998,2020-02-02 08:25:54.000,13340,ROGNAC,1974,H
1744408586173,2024-01-16 11:06:51.000,34410,NON REPONSE,1988,F
1751363937213,2024-02-17 15:58:54.000,29470,PLOUGASTEL,1964,H
1759833855461,2024-03-24 13:33:20.000,34300,AGDE,1950,H
1770437307881,2024-05-08 09:17:45.000,84400,VILLARS,1967,F
1770437307881,2024-05-08 09:17:45.000,84400,VILLARS,1967,F
1770064346941,2024-05-06 14:11:45.000,83210,LA FARLEDE,1978,F
1755892325209,2024-03-08 11:36:08.000,59134,HERLIES,1979,H
1762706025190,2024-04-05 14:08:41.000,06570,ST paul de vance,1961,F
1764589971925,2024-04-13 12:10:13.000,93420,NON REPONSE,1975,H
1743229560314,2024-01-11 10:06:01.000,77430,CHAMPAGNE SUR SEINE,1951,H
1743229560314,2024-01-11 10:06:01.000,77430,CHAMPAGNE SUR SEINE,1951,H
1694657325735,2023-06-03 08:50:27.000,77460,SOUPPES SUR LOING,1973,F
1694657325735,2023-06-03 08:50:27.000,77460,SOUPPES SUR LOING,1973,F
1722865399002,2023-10-04 10:36:31.000,31120,Portet-sur-Garonne,1961,H
1568264074091,2022-01-23 13:04:27.000,84230,CHATEAUNEUF-DU-PAPE,1972,H
1519058052908,2021-07-06 12:49:02.000,37550,SAINT AVERTIN,1994,H
1758851560323,2024-03-20 17:52:55.000,78530,NON REPONSE,1995,F
1744627546354,2024-01-17 10:42:02.000,59100,x,1987,H
1751071990305,2024-02-16 10:39:50.000,57160,SCY CHAZELLES,1970,H
1544945000060,2021-10-22 04:26:31.000,31470,FONTENILLES,1975,F
1544945000060,2021-10-22 04:26:31.000,31470,FONTENILLES,1975,F
1749016753231,2024-02-06 17:36:27.000,77410,Claye Souilly,1993,H
1749016753231,2024-02-06 17:36:27.000,77410,Claye Souilly,1993,H
1739724838951,2023-12-26 13:02:58.000,66000,Perpignan,1981,H
1743993512756,2024-01-14 15:34:03.000,33600,PESSAC,1972,F
1743993512756,2024-01-14 15:34:03.000,33600,PESSAC,1972,F
1773815568316,2024-05-23 09:34:22.000,31450,Pompertuzat,1956,F
1750737066441,2024-02-14 17:12:27.000,59232,NON REPONSE,1985,H
1748158696075,2024-02-02 16:56:08.000,94600,NON REPONSE,1990,H
1756753963778,2024-03-12 08:21:41.000,94370,Sucy-en-Brie,1944,H
1725859460270,2023-10-16 19:32:25.000,77400,lagny sur marne,1956,H
1765561152333,2024-04-17 12:38:35.000,73110,valgelon la rochette,1951,H
1765561152333,2024-04-17 12:38:35.000,73110,valgelon la rochette,1951,H
1753096229632,2024-02-25 09:57:47.000,51350,Cormontreuil,1996,H
1753096229632,2024-02-25 09:57:47.000,51350,Cormontreuil,1996,H
1719133196165,2023-09-18 11:35:15.000,75008,Paris,1993,H
1754059629729,2024-02-29 08:46:56.000,31280,DREMIL LAFAGE,1967,H
1754059629729,2024-02-29 08:46:56.000,31280,DREMIL LAFAGE,1967,H
1748268114417,2024-02-03 10:06:25.000,13300,La Roque-d'Anthéron,1962,H
901238623032,2018-11-15 19:15:35.000,67130,SCHIRMECK,1998,H
901238623032,2018-11-15 19:15:35.000,67130,SCHIRMECK,1998,H
901238623032,2018-11-15 19:15:35.000,67130,SCHIRMECK,1998,H
901238623032,2018-11-15 19:15:35.000,67130,SCHIRMECK,1998,H
1668310599252,2023-02-20 20:09:36.000,53000,LAVAL,2001,H
1772034618079,2024-05-15 17:49:31.000,36600,VALENCAY,1998,H
1746251037916,2024-01-24 13:51:07.000,06110,LE CANNET,1948,F
1048707749199,2020-05-16 05:03:41.000,84200,CARPENTRAS,1948,H
1048707749199,2020-05-16 05:03:41.000,84200,CARPENTRAS,1948,H
481258423228,2015-07-05 18:51:29.000,33140,VILLENAVE-D'ORNON,1968,F
481258423228,2015-07-05 18:51:29.000,33140,VILLENAVE-D'ORNON,1968,F
1759699614222,2024-03-23 21:04:19.000,94150,RUNGIS,2000,F
1763794774742,2024-04-10 08:19:11.000,44800,Saint Herblain,1968,F
120118863062,2012-06-15 14:00:57.000,57160,ROZERIEULLES,1977,H
120118863062,2012-06-15 14:00:57.000,57160,ROZERIEULLES,1977,H
1755437732752,2024-03-06 10:30:41.000,78630,NON REPONSE,1962,H
1764323341902,2024-04-12 09:46:34.000,42470,SAINT SYMPHORIEN  DE LAY,1954,H
1773010738367,2024-05-20 07:26:26.000,13650,MEYRARGUES,1962,H
1773010738367,2024-05-20 07:26:26.000,13650,MEYRARGUES,1962,H
1767664676734,2024-04-25 21:05:13.000,94700,MAISONS ALFORT,1991,H
1763384147217,2024-04-08 14:12:21.000,13100,Aix en provence,1967,H
1763384147217,2024-04-08 14:12:21.000,13100,Aix en provence,1967,H
1763384147217,2024-04-08 14:12:21.000,13100,Aix en provence,1967,H
1763384147217,2024-04-08 14:12:21.000,13100,Aix en provence,1967,H
1751327382101,2024-02-17 13:49:04.000,31200,Toulouse,1980,H
1751327382101,2024-02-17 13:49:04.000,31200,Toulouse,1980,H
1751694538682,2024-02-19 10:21:38.000,76000,rouen,1983,H
1588854852398,2022-04-11 16:06:51.000,78410,NEZEL,1964,H
1754346266266,2024-03-01 12:51:30.000,62410,MEURCHIN,1964,H
1754346266266,2024-03-01 12:51:30.000,62410,MEURCHIN,1964,H
1477319648321,2021-02-03 08:25:58.000,69330,Meyzieu,1965,H
1760799848995,2024-03-28 08:50:38.000,37000,TOURS,1977,H
1757951267193,2024-03-17 07:38:26.000,85600,montaigu vendée,1976,H
1722366594619,2023-10-02 10:26:59.000,06340,LA TRINITE,1993,H
1770967974490,2024-05-11 09:05:09.000,70400,COISEVAUX,1997,H
1762928566784,2024-04-06 13:50:18.000,78520,LIMAY,1945,H
1762928566784,2024-04-06 13:50:18.000,78520,LIMAY,1945,H
1750212574682,2024-02-12 12:36:31.000,68190,NON REPONSE,1983,H
1756852143893,2024-03-12 14:40:52.000,84290,SAINTE-CECILE-LES-VIGNES,1953,H
1769601356688,2024-05-04 11:45:06.000,26000,VALENCE,1981,H
1743083957351,2024-01-10 15:39:55.000,84210,pernes les fontaines,1988,F
1743083957351,2024-01-10 15:39:55.000,84210,pernes les fontaines,1988,F
1769019685818,2024-05-01 18:10:11.000,83390,PIERREFEU DU VAR,1968,H
1636464798353,2022-10-24 12:07:36.000,64100,Saint Germain en Laye,1978,F
1762364555985,2024-04-04 07:18:03.000,60173,IVRY-LE-TEMPLE,1993,F
1741331164430,2024-01-03 13:00:45.000,76570,PAVILLY,1996,F
1620252235690,2022-08-22 05:01:49.000,95220,HERBLAY,1994,F
1743606102667,2024-01-12 20:54:47.000,80260,bertangles,1961,H
1743606102667,2024-01-12 20:54:47.000,80260,bertangles,1961,H
1649119535943,2022-12-13 10:01:10.000,33160,SAINT-MEDARD-EN-JALLES,1950,H
1649119535943,2022-12-13 10:01:10.000,33160,SAINT-MEDARD-EN-JALLES,1950,H
1744005491965,2024-01-14 16:14:45.000,06110,NON REPONSE,1979,H
1744491082169,2024-01-16 16:50:38.000,59370,mons en baroeul,1961,F
1746215964768,2024-01-24 11:15:44.000,44120,NON REPONSE,1962,H
1755177277579,2024-03-05 08:05:22.000,78320,LE MESNIL ST DENIS,1975,F
1755177277579,2024-03-05 08:05:22.000,78320,LE MESNIL ST DENIS,1975,F
1757235602078,2024-03-14 08:39:36.000,76116,AUZOUVILLE SUR RY,1987,F
1685507679999,2023-04-24 09:01:31.000,01500,Ambrieu en bugey,1968,H
1685507679999,2023-04-24 09:01:31.000,01500,Ambrieu en bugey,1968,H
1739229862975,2023-12-22 11:13:33.000,44522,x,1982,H
656947601871,2017-02-07 10:49:32.000,14680,FRESNEY LE PUCEUX,1962,H
656947601871,2017-02-07 10:49:32.000,14680,FRESNEY LE PUCEUX,1962,H
1643749268898,2022-11-22 14:59:02.000,78130,LES MUREAUX,1981,H
1756307275129,2024-03-10 09:15:27.000,45430,CHECY,1967,H
1756307275129,2024-03-10 09:15:27.000,45430,CHECY,1967,H
1766866392126,2024-04-22 17:25:51.000,83340,LE LUC,2003,F
1499228016121,2021-04-16 15:41:23.000,95110,SANNOIS,1975,F
1499228016121,2021-04-16 15:41:23.000,95110,SANNOIS,1975,F
946788268536,2019-04-15 14:01:20.000,94260,FRESNES,1993,H
946788268536,2019-04-15 14:01:20.000,94260,FRESNES,1993,H
1552714690318,2021-11-23 09:47:27.000,69360,SEREZIN-DU-RHONE,1944,H
1765486683642,2024-04-17 08:10:10.000,77190,DAMMA,1967,F
1669277580762,2023-02-24 09:01:51.000,74330,LA BALME-DE-SILLINGY,1947,H
1766231617546,2024-04-20 07:04:51.000,17730,Port des Barques,1958,F
1770384574662,2024-05-07 22:40:28.000,77100,NON REPONSE,1974,H
1750154037104,2024-02-12 08:49:49.000,02200,SOISSONS,1943,H
1750154037104,2024-02-12 08:49:49.000,02200,SOISSONS,1943,H
1751494350045,2024-02-18 10:50:51.000,06110,NON REPONSE,1959,H
594655468077,2016-07-28 06:46:41.000,13410,LAMBESC,1954,H
1743961527033,2024-01-14 13:42:38.000,77400,SAINT-THIBAULT-DES-VIGNES,1964,H
1512886660824,2021-06-09 19:49:29.000,93160,x,1962,H
1769873544076,2024-05-05 17:04:36.000,76440,LA FERTE ST SAMSON,1979,H
1486589333141,2021-03-04 15:26:24.000,38450,Vif,1963,F
1486589333141,2021-03-04 15:26:24.000,38450,Vif,1963,F
1515239772662,2021-06-19 16:51:39.000,91380,CHILLY-MAZARIN,1980,F
1745287020334,2024-01-20 10:35:19.000,59290,x,1953,H
1749182362708,2024-02-07 14:51:06.000,78390,NON REPONSE,1952,H
1771347851262,2024-05-13 09:18:29.000,91240,SAINT-MICHEL-SUR-ORGE,1948,H
1742065724586,2024-01-06 10:54:27.000,30000,NIMES,1967,H
1742065724586,2024-01-06 10:54:27.000,30000,NIMES,1967,H
1761629625338,2024-04-01 08:37:16.000,62140,WAMBERCOURT,1966,F
1761629625338,2024-04-01 08:37:16.000,62140,WAMBERCOURT,1966,F
1754467787314,2024-03-01 21:57:53.000,62840,LORGIES,1988,H
1745481528109,2024-01-21 08:45:07.000,28500,VERT-EN-DROUAIS,1953,F
1745481528109,2024-01-21 08:45:07.000,28500,VERT-EN-DROUAIS,1953,F
1743457782770,2024-01-12 10:06:00.000,82220,MOLIERES,1962,H
1743457782770,2024-01-12 10:06:00.000,82220,MOLIERES,1962,H
1748533632967,2024-02-04 14:39:04.000,51100,reims,1996,H
1753412628946,2024-02-26 15:08:11.000,84150,VIOLES,1965,H
1753412628946,2024-02-26 15:08:11.000,84150,VIOLES,1965,H
1689407591762,2023-05-10 06:34:02.000,16150,ETAGNAC,1991,H
1757861484874,2024-03-16 17:12:05.000,78280,GUYANCOURT,1962,H
1757861484874,2024-03-16 17:12:05.000,78280,GUYANCOURT,1962,H
1755358818169,2024-03-05 20:31:50.000,42230,SAINT-ETIENNE,1963,F
1755358818169,2024-03-05 20:31:50.000,42230,SAINT-ETIENNE,1963,F
1772312239335,2024-05-16 19:26:39.000,60190,FRANCIERES,1976,F
1772312239335,2024-05-16 19:26:39.000,60190,FRANCIERES,1976,F
1772312239335,2024-05-16 19:26:39.000,60190,FRANCIERES,1976,F
1772312239335,2024-05-16 19:26:39.000,60190,FRANCIERES,1976,F
1714837229523,2023-08-30 17:30:31.000,06200,NICE,1997,F
1714837229523,2023-08-30 17:30:31.000,06200,NICE,1997,F
1108842266906,2021-01-10 18:46:02.000,01390,CIVRIEUX,1994,H
1108842266906,2021-01-10 18:46:02.000,01390,CIVRIEUX,1994,H
1765443706686,2024-04-16 21:56:11.000,01630,SAINT-GENIS-POUILLY,2002,H
1758067724864,2024-03-17 15:15:01.000,60110,MERU,1979,H
1758067724864,2024-03-17 15:15:01.000,60110,MERU,1979,H
1744332265027,2024-01-15 21:50:39.000,95310,SAINT-OUEN-L'AUMONE,1996,H
1758630994681,2024-03-19 20:06:45.000,91600,savigny sur orge,1990,H
1760018730470,2024-03-25 09:05:50.000,51200,EPERNAY,1981,F
1760018730470,2024-03-25 09:05:50.000,51200,EPERNAY,1981,F
1744497010025,2024-01-16 17:16:38.000,51100,Reims,1954,F
1744654715694,2024-01-17 12:31:56.000,56440,LANGUIDIC,1995,H
1744654715694,2024-01-17 12:31:56.000,56440,LANGUIDIC,1995,H
1757849258671,2024-03-16 16:33:00.000,67720,HOERDT,1946,H
1757849258671,2024-03-16 16:33:00.000,67720,HOERDT,1946,H
1764975900050,2024-04-15 10:01:17.000,83140,SIX FOURS LES PLAGES,1959,H
1495150392175,2021-04-01 13:17:04.000,73100,AIX LES BAINS,1964,H
1765153982724,2024-04-15 19:31:19.000,27200,VERNON,1992,H
1766389693706,2024-04-20 16:30:02.000,27370,le bosc du theil,1992,F
1766077616787,2024-04-19 13:04:36.000,77140,MONTCOURT-FROMONVILLE,1978,F
1753742983421,2024-02-27 20:28:13.000,91100,Corbeil essonnes,1961,H
1770793349732,2024-05-10 10:03:47.000,77240,CESSON,1973,H
1674468653660,2023-03-13 15:59:23.000,67100,STRASBOURG,1997,F
1674468653660,2023-03-13 15:59:23.000,67100,STRASBOURG,1997,F
1543757452908,2021-10-17 13:44:54.000,27700,les andelys,1973,H
1743712186590,2024-01-13 12:53:27.000,95840,BETHEMONT LA FORET,1996,H
1743712186590,2024-01-13 12:53:27.000,95840,BETHEMONT LA FORET,1996,H
1743772453126,2024-01-13 15:54:57.000,78540,VERNOUILLET,1982,F
1771778361804,2024-05-14 18:25:26.000,21490,VAROIS ET CHAIGNOT,1997,H
1572348490372,2022-02-07 10:35:48.000,69110,SAINTE-FOY-LES-LYON,1960,H
1572348490372,2022-02-07 10:35:48.000,69110,SAINTE-FOY-LES-LYON,1960,H
1745686039141,2024-01-22 07:52:32.000,34090,MONTPELLIER,1982,F
1745686039141,2024-01-22 07:52:32.000,34090,MONTPELLIER,1982,F
1743198686064,2024-01-11 07:10:01.000,76120,LE GRAND-QUEVILLY,1973,H
1759678990223,2024-03-23 19:12:32.000,95590,PRESLES,1966,H
1728425604433,2023-10-29 14:36:46.000,30430,saint privas de champclos,1945,H
1748802609433,2024-02-05 17:37:33.000,45000,ORLEANS,1959,H
1748010499675,2024-02-01 21:55:48.000,77620,bransles,1955,H
1753883646504,2024-02-28 13:48:40.000,76140,LE PETIT-QUEVILLY,2001,F
1753883646504,2024-02-28 13:48:40.000,76140,LE PETIT-QUEVILLY,2001,F
1755488860510,2024-03-06 13:55:00.000,94120,FONTNAY SOUS BOIS,1984,F
1755488860510,2024-03-06 13:55:00.000,94120,FONTNAY SOUS BOIS,1984,F
1754179668813,2024-02-29 16:29:58.000,34740,VENDARGUES,1952,H
1695937001649,2023-06-08 13:16:48.000,85160,ST JEAN DE MONTS,1957,F
1695937001649,2023-06-08 13:16:48.000,85160,ST JEAN DE MONTS,1957,F
1751357144878,2024-02-17 15:38:34.000,67170,KRIEGSHEIM,1995,H
1735092836972,2023-11-30 06:37:05.000,33380,BIGANOS,1997,F
1735092836972,2023-11-30 06:37:05.000,33380,BIGANOS,1997,F
1774023907755,2024-05-24 05:59:56.000,18000,Bourges,1962,H
1770779147577,2024-05-10 09:00:42.000,04220,CORBIERES EN PROVENCE,1959,H
1749538404559,2024-02-09 10:08:45.000,31190,AUTERIVE,1978,F
1767264175963,2024-04-24 11:23:02.000,45200,MONTARGIS,1999,F
1734477080930,2023-11-27 12:56:07.000,78560,LE PORT MARLY,1956,H
1740381966488,2023-12-29 13:38:57.000,83120,LE-PLAN-DE-LA-TOUR,1988,H
1771539395109,2024-05-13 21:03:05.000,69390,VERNAISON,1968,H
1762959194040,2024-04-06 15:41:36.000,33700,MERIGNAC,1985,F
1745417309669,2024-01-20 18:55:51.000,83200,TOULON,1988,H
1745417309669,2024-01-20 18:55:51.000,83200,TOULON,1988,H
1741797118611,2024-01-05 10:07:04.000,70000,Baignes,2005,H
1005986431989,2019-11-25 15:27:57.000,77190,DAMMARIE-LES-LYS,1974,F
1742066218574,2024-01-06 10:55:35.000,27150,ETREPAGNY,1975,F
1742066218574,2024-01-06 10:55:35.000,27150,ETREPAGNY,1975,F
1731458196765,2023-11-13 12:17:22.000,33520,BRUGES,1989,F
1744002034049,2024-01-14 16:05:16.000,13680,LANCON DE PROVENCE,1977,F
1747220612863,2024-01-29 08:30:07.000,87270,COUZEIX,1956,H
1743267720887,2024-01-11 12:44:08.000,69006,NON REPONSE,1968,H
1774745624223,2024-05-27 09:32:37.000,69002,LYON,1943,H
1572701444798,2022-02-08 14:08:19.000,38190,BERNIN,1965,H
1748724559329,2024-02-05 12:59:10.000,73490,LA RAVOIRE,1949,H
1022729290770,2020-01-24 10:41:54.000,94550,Chevilly Larue,1960,H
1753262703588,2024-02-25 22:09:15.000,28000,CHARTRES,1950,H
1688902489032,2023-05-08 07:45:28.000,34090,MONTPELLIER,1968,H
1688902489032,2023-05-08 07:45:28.000,34090,MONTPELLIER,1968,H
1753983555577,2024-02-28 19:42:33.000,06600,NON REPONSE,1974,F
551863881074,2016-03-09 21:37:05.000,92320,chatillon,1982,H
551863881074,2016-03-09 21:37:05.000,92320,chatillon,1982,H
1754488164319,2024-03-02 05:03:46.000,38530,PONTCHARRA,1972,H
1751972036441,2024-02-20 12:47:43.000,95800,cergy,1980,H
1751972036441,2024-02-20 12:47:43.000,95800,cergy,1980,H
1744944316159,2024-01-18 16:22:27.000,38260,champier,1955,H
1744944316159,2024-01-18 16:22:27.000,38260,champier,1955,H
1757804676254,2024-03-16 14:15:47.000,44100,NANTES,1944,F
1759933023552,2024-03-24 19:21:50.000,21120,IS SUR TILLE,1977,H
1769151086626,2024-05-02 11:59:18.000,77000,VAUX-LE-PENIL,1969,H
1749119996723,2024-02-07 10:03:16.000,75014,Paris,1957,F
1749119996723,2024-02-07 10:03:16.000,75014,Paris,1957,F
1749056148774,2024-02-06 20:57:46.000,10000,troyes,1981,H
1749056148774,2024-02-06 20:57:46.000,10000,troyes,1981,H
1771198913880,2024-05-12 13:42:38.000,77810,thomery,1949,F
1750406464972,2024-02-13 09:54:00.000,14310,VILLERS BOCAGE,1968,H
1744695346207,2024-01-17 15:10:58.000,95800,Cergy,1942,H
1744695346207,2024-01-17 15:10:58.000,95800,Cergy,1942,H
1744695346207,2024-01-17 15:10:58.000,95800,Cergy,1942,H
1744695346207,2024-01-17 15:10:58.000,95800,Cergy,1942,H
1755097251523,2024-03-04 17:41:17.000,14430,DOZULE,1988,H
1758342382192,2024-03-18 16:38:57.000,78840,FRENEUSE,1981,F
1758342382192,2024-03-18 16:38:57.000,78840,FRENEUSE,1981,F
1766523070466,2024-04-21 11:02:42.000,69380,LISSIEU,1976,H
1627898675942,2022-09-19 20:22:13.000,57905,ZETTING,1960,H
1752562599095,2024-02-22 20:17:21.000,36120,ARDENTES,1988,H
1755148008790,2024-03-04 22:09:31.000,44110,CHATEAUBRIANT,1983,H
1743908917311,2024-01-14 10:16:03.000,33000,BORDEAUX,1988,H
1743908917311,2024-01-14 10:16:03.000,33000,BORDEAUX,1988,H
1763848989925,2024-04-10 11:28:08.000,79340,NON REPONSE,1954,H
1770477320909,2024-05-08 13:00:45.000,91070,BONDOUFLE,1992,H
1755319422626,2024-03-05 17:31:07.000,25000,BESANCON,1978,H
1747857733886,2024-02-01 09:33:39.000,29200,AVRECHY,1958,H
1747857733886,2024-02-01 09:33:39.000,29200,AVRECHY,1958,H
1761873655410,2024-04-02 09:08:21.000,75013,Paris,1976,F
1761873655410,2024-04-02 09:08:21.000,75013,Paris,1976,F
1772478836788,2024-05-17 15:11:48.000,35000,Rennes,1988,H
1760170137792,2024-03-25 16:24:33.000,28230,droue sur drouette,1960,H
1760170137792,2024-03-25 16:24:33.000,28230,droue sur drouette,1960,H
1743880142510,2024-01-14 08:04:29.000,83250,LA LONDE LES MAURES,1952,H
1743880142510,2024-01-14 08:04:29.000,83250,LA LONDE LES MAURES,1952,H
1748291208356,2024-02-03 11:24:14.000,34250,PALAVAS LES FLOTS,2005,H
1742533778216,2024-01-08 10:15:26.000,06300,NICE,1978,F
1742533778216,2024-01-08 10:15:26.000,06300,NICE,1978,F
1762613402440,2024-04-05 08:07:55.000,77950,voisenon,1957,H
1762613402440,2024-04-05 08:07:55.000,77950,voisenon,1957,H
1769874038064,2024-05-05 17:07:16.000,69100,villeurbanne,1988,H
1758424878188,2024-03-18 23:53:15.000,21000,DIJON,1964,H
1758424878188,2024-03-18 23:53:15.000,21000,DIJON,1964,H
1763339688297,2024-04-08 11:28:30.000,40170,MEZOS,1947,H
1755594450445,2024-03-06 21:26:45.000,92210,Saint Cloud,1976,F
1755594450445,2024-03-06 21:26:45.000,92210,Saint Cloud,1976,F
1730388589248,2023-11-08 10:46:33.000,33380,NON REPONSE,1961,H
1763392915504,2024-04-08 14:42:08.000,13800,ISTRES,1952,H
1748275400740,2024-02-03 10:30:38.000,92800,puteaux,1988,H
1757558793727,2024-03-15 14:25:35.000,33700,MERIGNAC,1989,F
1757558793727,2024-03-15 14:25:35.000,33700,MERIGNAC,1989,F
1746846169959,2024-01-27 10:46:05.000,34170,CASTELNAU-LE-LEZ,1983,H
1742097092824,2024-01-06 12:51:32.000,60127,NON REPONSE,1968,H
1771458257580,2024-05-13 15:33:41.000,39200,NON REPONSE,1983,H
1056214020356,2020-06-05 16:22:57.000,17300,ROCHEFORT,1954,H
1056214020356,2020-06-05 16:22:57.000,17300,ROCHEFORT,1954,H
1748899554578,2024-02-06 09:14:32.000,95240,CORMEILLES-EN-PARISIS,1948,F
1748899554578,2024-02-06 09:14:32.000,95240,CORMEILLES-EN-PARISIS,1948,F
1723221811344,2023-10-05 19:04:58.000,95800,CERGY,1969,H
1723221811344,2023-10-05 19:04:58.000,95800,CERGY,1969,H
1753294936305,2024-02-26 07:48:53.000,37400,AMBOISE,1949,H
1759258976926,2024-03-22 10:49:15.000,13500,MARTIGUES,1969,H
1752612738877,2024-02-23 07:31:47.000,36250,saint-maur,1965,H
1634110822036,2022-10-15 14:56:25.000,59138,HARGNIES,1980,H
1758694101648,2024-03-20 08:39:27.000,93300,AUBERVILLIERS,1977,H
1757392690262,2024-03-14 19:09:03.000,42660,PLANFOY,1981,H
430446694051,2015-01-10 15:01:53.000,85600,MONTAIGU VENDEE,1987,H
430446694051,2015-01-10 15:01:53.000,85600,MONTAIGU VENDEE,1987,H
1770668247271,2024-05-09 14:49:11.000,45320,st hilaire les andresis,1945,F
1755823660877,2024-03-08 00:39:17.000,78350,JOUY-EN-JOSAS,1989,H
1559694246770,2021-12-22 08:20:52.000,06600,ANTIBES,1961,F
1771650912900,2024-05-14 11:45:34.000,95380,PUISEUX EN FRANCE,1988,F
1044161330641,2020-05-03 13:44:11.000,33710,BOURG SUR GIRONDE,1978,H
1044161330641,2020-05-03 13:44:11.000,33710,BOURG SUR GIRONDE,1978,H
1721198066005,2023-09-27 08:33:28.000,38400,ST MARTIN D HERES,1990,H
1721198066005,2023-09-27 08:33:28.000,38400,ST MARTIN D HERES,1990,H
1609739430068,2022-07-06 09:55:18.000,27400,LOUVIERS,1949,F
1744706213943,2024-01-17 15:43:23.000,46000,cahors,1958,F
1752277691516,2024-02-21 17:15:38.000,67000,NON REPONSE,1936,H
1755475522834,2024-03-06 13:03:50.000,29200,BREST,1997,H
1755076504027,2024-03-04 16:26:55.000,70000,MAILLEY ET CHAZELOT,1956,H
1755076504027,2024-03-04 16:26:55.000,70000,MAILLEY ET CHAZELOT,1956,H
1768886803046,2024-05-01 08:39:09.000,74160,Collonges,1976,F
1772955411711,2024-05-19 18:56:44.000,31300,X,1950,H
1493740056435,2021-03-27 14:40:29.000,30660,GALLARGUES-LE-MONTUEUX,1976,H
1064969093177,2020-07-06 16:15:50.000,73540,LA BATHIE,1983,H
1751757645649,2024-02-19 14:10:07.000,03360,BRAIZE,1949,H
1751757645649,2024-02-19 14:10:07.000,03360,BRAIZE,1949,H
1707686629726,2023-07-29 06:52:23.000,33460,ARSAC,1985,F
1762914117635,2024-04-06 12:56:23.000,94370,NON REPONSE,1969,F
1755323004039,2024-03-05 17:46:22.000,06650,le rouret,1957,H
1752884061786,2024-02-24 11:07:49.000,01450,PONCIN,1992,F
